IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.74.15.80,2087,2087,true,LAX,North America,Los Angeles,269,4.46
8.217.164.10,2087,2087,true,HKG,Asia Pacific,Hong Kong,85,4.46
8.219.75.44,2083,2083,true,SIN,Asia Pacific,Singapore,135,4.46
47.236.121.7,2052,2052,false,SIN,Asia Pacific,Singapore,18,4.46
8.219.140.63,2053,2053,true,SIN,Asia Pacific,Singapore,135,4.46
8.219.113.27,2053,2053,true,SIN,Asia Pacific,Singapore,130,4.45
8.222.131.102,8080,8080,false,SIN,Asia Pacific,Singapore,15,4.45
8.217.248.220,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,4.45
47.74.5.99,2087,2087,true,NRT,Asia Pacific,Tokyo,149,4.45
47.74.52.104,8443,8443,true,SIN,Asia Pacific,Singapore,233,4.43
8.219.77.222,8880,8880,false,SIN,Asia Pacific,Singapore,16,4.43
47.236.125.62,2086,2086,false,LAX,North America,Los Angeles,213,4.43
8.219.103.126,2083,2083,true,SIN,Asia Pacific,Singapore,86,4.42
8.219.50.180,443,443,true,SIN,Asia Pacific,Singapore,83,4.41
47.245.108.213,8080,8080,false,SIN,Asia Pacific,Singapore,12,4.41
8.219.121.24,8880,8880,false,SIN,Asia Pacific,Singapore,45,4.41
47.242.174.27,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,4.41
8.219.100.155,2095,2095,false,SIN,Asia Pacific,Singapore,51,4.41
8.217.239.116,8080,8080,false,HKG,Asia Pacific,Hong Kong,69,4.41
8.222.197.251,2096,2096,true,SIN,Asia Pacific,Singapore,69,4.40
47.245.118.197,2052,2052,false,SIN,Asia Pacific,Singapore,32,4.40
8.219.67.133,2095,2095,false,SIN,Asia Pacific,Singapore,11,4.40
47.74.18.121,80,80,false,NRT,Asia Pacific,Tokyo,77,4.40
47.245.3.137,80,80,false,NRT,Asia Pacific,Tokyo,94,4.39
8.219.121.24,2087,2087,true,SIN,Asia Pacific,Singapore,137,4.39
8.210.66.190,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,4.39
47.74.26.196,2096,2096,true,HKG,Asia Pacific,Hong Kong,235,4.39
47.76.77.103,2083,2083,true,HKG,Asia Pacific,Hong Kong,51,4.38
47.245.54.58,2053,2053,true,SIN,Asia Pacific,Singapore,235,4.38
47.243.42.219,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,4.37
47.74.45.143,2053,2053,true,LAX,North America,Los Angeles,190,4.37
8.209.222.232,8880,8880,false,HKG,Asia Pacific,Hong Kong,160,4.37
47.245.54.140,2095,2095,false,NRT,Asia Pacific,Tokyo,110,4.37
8.219.51.211,2052,2052,false,SIN,Asia Pacific,Singapore,9,4.36
47.74.34.162,2053,2053,true,HKG,Asia Pacific,Hong Kong,163,4.36
47.74.9.63,2086,2086,false,HKG,Asia Pacific,Hong Kong,172,4.36
47.242.174.27,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,4.36
47.245.108.213,2052,2052,false,SIN,Asia Pacific,Singapore,5,4.36
47.245.52.165,2083,2083,true,SIN,Asia Pacific,Singapore,259,4.35
47.236.19.51,2083,2083,true,SIN,Asia Pacific,Singapore,55,4.34
8.210.250.120,80,80,false,HKG,Asia Pacific,Hong Kong,56,4.34
47.74.9.63,2095,2095,false,HKG,Asia Pacific,Hong Kong,169,4.34
47.74.13.94,2082,2082,false,NRT,Asia Pacific,Tokyo,96,4.34
47.74.15.120,2053,2053,true,HKG,Asia Pacific,Hong Kong,183,4.34
8.219.111.147,2053,2053,true,SIN,Asia Pacific,Singapore,49,4.34
8.222.219.34,2096,2096,true,SIN,Asia Pacific,Singapore,67,4.34
47.243.183.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,79,4.34
8.222.160.61,2082,2082,false,SIN,Asia Pacific,Singapore,50,4.34
47.74.43.95,2053,2053,true,LAX,North America,Los Angeles,243,4.34
8.219.220.88,8080,8080,false,SIN,Asia Pacific,Singapore,3,4.33
8.218.48.92,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,4.33
8.219.58.64,2052,2052,false,SIN,Asia Pacific,Singapore,25,4.33
8.219.110.88,80,80,false,SIN,Asia Pacific,Singapore,17,4.33
47.243.203.119,2053,2053,true,HKG,Asia Pacific,Hong Kong,68,4.33
47.74.9.174,80,80,false,HKG,Asia Pacific,Hong Kong,167,4.33
8.218.204.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,4.33
47.76.77.103,8443,8443,true,HKG,Asia Pacific,Hong Kong,72,4.33
8.219.97.179,2083,2083,true,SIN,Asia Pacific,Singapore,93,4.32
47.76.77.103,443,443,true,HKG,Asia Pacific,Hong Kong,92,4.32
47.74.52.188,2083,2083,true,HKG,Asia Pacific,Hong Kong,253,4.31
8.222.190.225,8880,8880,false,SIN,Asia Pacific,Singapore,51,4.31
8.222.169.182,80,80,false,SIN,Asia Pacific,Singapore,19,4.30
8.210.250.120,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,4.30
47.245.115.6,2087,2087,true,SIN,Asia Pacific,Singapore,51,4.29
47.74.11.251,2052,2052,false,HKG,Asia Pacific,Hong Kong,173,4.29
8.222.147.203,80,80,false,SIN,Asia Pacific,Singapore,9,4.29
47.250.146.18,80,443,true,SIN,Asia Pacific,Singapore,102,4.29
47.74.18.121,2086,2086,false,HKG,Asia Pacific,Hong Kong,172,4.28
47.74.4.47,2086,2086,false,SIN,Asia Pacific,Singapore,167,4.28
47.236.144.196,2082,2082,false,SIN,Asia Pacific,Singapore,23,4.28
8.219.250.239,2096,2096,true,HKG,Asia Pacific,Hong Kong,169,4.28
47.74.42.17,2053,2053,true,HKG,Asia Pacific,Hong Kong,323,4.28
8.219.111.147,8080,8080,false,SIN,Asia Pacific,Singapore,17,4.28
47.245.4.219,2053,2053,true,NRT,Asia Pacific,Tokyo,110,4.28
8.219.197.111,8443,8443,true,SIN,Asia Pacific,Singapore,51,4.28
47.245.3.137,2095,2095,false,NRT,Asia Pacific,Tokyo,101,4.28
8.210.65.1,443,443,true,HKG,Asia Pacific,Hong Kong,40,4.28
47.245.126.151,8080,8080,false,SIN,Asia Pacific,Singapore,12,4.28
47.236.7.246,80,80,false,SIN,Asia Pacific,Singapore,9,4.27
47.74.8.238,2086,2086,false,HKG,Asia Pacific,Hong Kong,173,4.27
8.209.200.73,2087,2087,true,NRT,Asia Pacific,Tokyo,77,4.27
47.236.116.182,8443,8443,true,SIN,Asia Pacific,Singapore,75,4.26
47.74.5.233,2086,2086,false,HKG,Asia Pacific,Hong Kong,144,4.26
47.74.5.150,2083,2083,true,NRT,Asia Pacific,Tokyo,133,4.26
47.74.46.84,2082,2082,false,HKG,Asia Pacific,Hong Kong,168,4.26
8.219.179.34,2096,2096,true,SIN,Asia Pacific,Singapore,137,4.25
8.219.122.55,2087,2087,true,HKG,Asia Pacific,Hong Kong,147,4.25
47.74.54.145,8443,8443,true,NRT,Asia Pacific,Tokyo,78,4.25
47.236.15.73,2087,2087,true,SIN,Asia Pacific,Singapore,53,4.25
47.243.42.219,2086,2086,false,HKG,Asia Pacific,Hong Kong,74,4.25
8.219.210.64,2052,2052,false,SIN,Asia Pacific,Singapore,4,4.25
47.236.85.11,8443,443,true,SIN,Asia Pacific,Singapore,61,4.25
8.218.8.142,2087,2087,true,HKG,Asia Pacific,Hong Kong,72,4.24
8.222.154.50,2052,2052,false,SIN,Asia Pacific,Singapore,32,4.24
47.245.52.153,8443,8443,true,NRT,Asia Pacific,Tokyo,148,4.24
47.76.94.15,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,4.24
47.74.46.110,2095,2095,false,SIN,Asia Pacific,Singapore,158,4.24
47.236.125.62,2095,2095,false,HKG,Asia Pacific,Hong Kong,108,4.23
47.243.161.235,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,4.23
8.219.173.195,2096,2096,true,SIN,Asia Pacific,Singapore,108,4.22
47.74.9.174,2052,2052,false,LAX,North America,Los Angeles,182,4.22
47.74.27.151,2082,2082,false,HKG,Asia Pacific,Hong Kong,172,4.22
8.219.122.55,2053,2053,true,SIN,Asia Pacific,Singapore,64,4.22
8.222.224.162,8443,8443,true,SIN,Asia Pacific,Singapore,81,4.22
8.209.243.172,2082,2082,false,HKG,Asia Pacific,Hong Kong,165,4.22
8.209.214.222,2087,2087,true,NRT,Asia Pacific,Tokyo,77,4.21
47.74.36.154,2096,2096,true,LAX,North America,Los Angeles,189,4.21
8.219.134.63,2053,2053,true,SIN,Asia Pacific,Singapore,96,4.21
47.74.26.131,8880,8880,false,NRT,Asia Pacific,Tokyo,88,4.21
47.74.9.63,2096,2096,true,SIN,Asia Pacific,Singapore,233,4.20
47.236.19.51,8080,8080,false,SIN,Asia Pacific,Singapore,6,4.20
47.245.2.231,8443,8443,true,NRT,Asia Pacific,Tokyo,122,4.20
47.74.5.99,8080,8080,false,LAX,North America,Los Angeles,190,4.20
47.74.13.239,2082,2082,false,NRT,Asia Pacific,Tokyo,93,4.19
8.222.213.221,2053,2053,true,SIN,Asia Pacific,Singapore,101,4.19
47.245.58.175,8080,8080,false,NRT,Asia Pacific,Tokyo,86,4.19
47.74.42.63,2082,2082,false,LAX,North America,Los Angeles,174,4.19
8.209.248.161,8880,8880,false,SIN,Asia Pacific,Singapore,155,4.19
47.245.55.94,8443,8443,true,LAX,North America,Los Angeles,188,4.19
8.219.63.193,2096,2096,true,SIN,Asia Pacific,Singapore,43,4.19
8.219.111.175,8880,8880,false,SIN,Asia Pacific,Singapore,22,4.19
8.219.159.232,2053,2053,true,SIN,Asia Pacific,Singapore,18,4.18
47.245.107.174,2052,2052,false,SIN,Asia Pacific,Singapore,24,4.18
47.245.113.117,2053,2053,true,SIN,Asia Pacific,Singapore,54,4.17
47.236.112.218,443,443,true,SIN,Asia Pacific,Singapore,71,4.17
47.236.11.84,2052,2052,false,SIN,Asia Pacific,Singapore,14,4.17
47.243.70.197,2087,2087,true,HKG,Asia Pacific,Hong Kong,68,4.16
8.209.248.161,8080,8080,false,LAX,North America,Los Angeles,182,4.16
8.219.233.6,2083,2083,true,SIN,Asia Pacific,Singapore,119,4.16
8.219.156.148,8443,8443,true,SIN,Asia Pacific,Singapore,180,4.15
47.76.80.72,8443,8443,true,HKG,Asia Pacific,Hong Kong,51,4.15
8.219.170.232,2053,2053,true,SIN,Asia Pacific,Singapore,141,4.15
47.245.59.244,2083,2083,true,SIN,Asia Pacific,Singapore,222,4.15
47.245.2.231,2095,2095,false,NRT,Asia Pacific,Tokyo,79,4.15
8.209.214.222,2053,2053,true,HKG,Asia Pacific,Hong Kong,167,4.14
8.219.161.129,2086,2086,false,SIN,Asia Pacific,Singapore,44,4.14
47.245.108.213,2095,2095,false,SIN,Asia Pacific,Singapore,11,4.14
8.219.42.72,2086,2086,false,SIN,Asia Pacific,Singapore,23,4.14
8.209.243.137,2082,2082,false,NRT,Asia Pacific,Tokyo,78,4.14
47.243.230.93,2053,443,true,HKG,Asia Pacific,Hong Kong,94,4.14
47.91.15.247,2096,2096,true,SIN,Asia Pacific,Singapore,174,4.14
8.219.142.191,2096,2096,true,SIN,Asia Pacific,Singapore,99,4.14
47.236.7.13,8080,8080,false,SIN,Asia Pacific,Singapore,14,4.14
8.219.53.222,2095,2095,false,SIN,Asia Pacific,Singapore,14,4.13
47.236.84.196,443,443,true,SIN,Asia Pacific,Singapore,30,4.13
47.245.107.174,2087,2087,true,SIN,Asia Pacific,Singapore,86,4.13
8.219.84.214,8080,8080,false,SIN,Asia Pacific,Singapore,14,4.13
47.74.34.38,80,80,false,NRT,Asia Pacific,Tokyo,73,4.13
8.222.214.231,8443,8443,true,SIN,Asia Pacific,Singapore,72,4.13
47.74.41.136,8080,8080,false,NRT,Asia Pacific,Tokyo,75,4.13
47.245.113.12,8443,8443,true,SIN,Asia Pacific,Singapore,43,4.13
8.219.178.225,80,80,false,SIN,Asia Pacific,Singapore,10,4.12
47.245.3.137,2086,2086,false,NRT,Asia Pacific,Tokyo,82,4.12
47.74.45.143,2096,2096,true,LAX,North America,Los Angeles,178,4.12
47.76.146.1,8443,8443,true,HKG,Asia Pacific,Hong Kong,56,4.12
8.219.5.10,8443,8443,true,SIN,Asia Pacific,Singapore,27,4.11
47.74.49.62,2086,2086,false,SIN,Asia Pacific,Singapore,160,4.11
47.74.42.63,2087,2087,true,LAX,North America,Los Angeles,254,4.11
8.219.126.3,2095,2095,false,SIN,Asia Pacific,Singapore,10,4.11
47.74.26.131,2086,2086,false,NRT,Asia Pacific,Tokyo,81,4.10
47.236.116.182,443,443,true,SIN,Asia Pacific,Singapore,12,4.10
47.236.7.13,2082,2082,false,HKG,Asia Pacific,Hong Kong,73,4.10
47.245.57.38,2087,2087,true,HKG,Asia Pacific,Hong Kong,233,4.10
47.236.111.174,443,443,true,SIN,Asia Pacific,Singapore,63,4.10
8.210.65.1,2082,0,false,HKG,Asia Pacific,Hong Kong,114,4.10
8.222.137.178,2086,2086,false,SIN,Asia Pacific,Singapore,18,4.10
8.210.245.224,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,4.10
47.74.13.94,80,80,false,NRT,Asia Pacific,Tokyo,79,4.09
47.245.56.29,2053,2053,true,NRT,Asia Pacific,Tokyo,200,4.09
47.74.49.62,2053,2053,true,SIN,Asia Pacific,Singapore,224,4.09
8.219.147.58,2083,2083,true,SIN,Asia Pacific,Singapore,94,4.09
8.222.129.32,2082,2082,false,SIN,Asia Pacific,Singapore,18,4.08
8.222.137.166,2053,2053,true,SIN,Asia Pacific,Singapore,72,4.08
47.74.54.33,8443,8443,true,SIN,Asia Pacific,Singapore,241,4.08
8.219.179.34,8880,8880,false,SIN,Asia Pacific,Singapore,20,4.08
8.209.214.157,2082,2082,false,NRT,Asia Pacific,Tokyo,78,4.08
47.236.144.48,2095,2095,false,SIN,Asia Pacific,Singapore,23,4.08
47.245.7.212,8080,8080,false,HKG,Asia Pacific,Hong Kong,167,4.08
47.236.11.84,2095,2095,false,SIN,Asia Pacific,Singapore,16,4.08
47.236.15.73,8080,8080,false,SIN,Asia Pacific,Singapore,18,4.07
8.209.200.73,8880,8880,false,NRT,Asia Pacific,Tokyo,90,4.07
47.74.37.50,2086,2086,false,LAX,North America,Los Angeles,178,4.07
8.210.101.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,4.07
47.74.44.57,2083,2083,true,NRT,Asia Pacific,Tokyo,110,4.07
8.219.228.186,2082,2082,false,SIN,Asia Pacific,Singapore,22,4.07
47.236.125.62,2082,2082,false,LAX,North America,Los Angeles,195,4.07
47.245.114.163,8880,8880,false,SIN,Asia Pacific,Singapore,8,4.06
8.222.150.197,2082,2082,false,SIN,Asia Pacific,Singapore,12,4.06
47.236.161.155,80,80,false,SIN,Asia Pacific,Singapore,44,4.06
8.219.60.68,8443,8443,true,SIN,Asia Pacific,Singapore,28,4.06
47.236.161.155,2082,2082,false,SIN,Asia Pacific,Singapore,42,4.06
8.210.174.156,443,443,true,HKG,Asia Pacific,Hong Kong,57,4.06
8.218.48.92,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,4.05
47.245.107.174,8880,8880,false,SIN,Asia Pacific,Singapore,25,4.04
47.243.183.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,4.04
47.74.52.188,8080,8080,false,LAX,North America,Los Angeles,180,4.04
47.245.113.12,2086,2086,false,SIN,Asia Pacific,Singapore,19,4.03
8.219.51.211,2082,2082,false,SIN,Asia Pacific,Singapore,16,4.03
8.210.39.96,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,4.03
8.218.3.12,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,4.03
8.209.214.222,2082,2082,false,SIN,Asia Pacific,Singapore,157,4.03
8.222.160.61,2087,2087,true,SIN,Asia Pacific,Singapore,88,4.03
47.245.4.219,8443,8443,true,HKG,Asia Pacific,Hong Kong,272,4.03
47.236.5.223,8080,8080,false,SIN,Asia Pacific,Singapore,27,4.03
8.219.84.102,2082,2082,false,SIN,Asia Pacific,Singapore,19,4.02
47.74.41.136,2053,2053,true,NRT,Asia Pacific,Tokyo,133,4.02
47.245.4.22,2053,2053,true,HKG,Asia Pacific,Hong Kong,162,4.02
8.219.179.34,2086,2086,false,SIN,Asia Pacific,Singapore,15,4.02
47.74.5.150,2087,2087,true,LAX,North America,Los Angeles,206,4.02
47.245.115.6,80,80,false,SIN,Asia Pacific,Singapore,19,4.02
47.245.2.231,80,80,false,NRT,Asia Pacific,Tokyo,87,4.02
47.74.9.63,2086,2086,false,SIN,Asia Pacific,Singapore,174,4.01
47.245.118.197,80,80,false,SIN,Asia Pacific,Singapore,24,4.01
47.236.7.13,2083,2083,true,SIN,Asia Pacific,Singapore,73,4.01
8.219.70.117,80,80,false,SIN,Asia Pacific,Singapore,8,4.01
47.74.26.132,2052,2052,false,HKG,Asia Pacific,Hong Kong,169,4.01
8.210.245.224,2095,0,false,HKG,Asia Pacific,Hong Kong,41,4.01
47.236.11.84,2086,2086,false,SIN,Asia Pacific,Singapore,25,4.01
8.222.140.87,2053,2053,true,SIN,Asia Pacific,Singapore,90,4.01
47.74.4.47,8880,8880,false,HKG,Asia Pacific,Hong Kong,138,4.00
8.219.174.213,2096,2096,true,SIN,Asia Pacific,Singapore,77,4.00
47.236.5.223,2087,2087,true,SIN,Asia Pacific,Singapore,66,4.00
8.218.243.95,2087,2087,true,HKG,Asia Pacific,Hong Kong,111,4.00
47.242.234.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,4.00
8.217.248.220,443,443,true,HKG,Asia Pacific,Hong Kong,67,4.00
47.76.33.40,2053,2053,true,HKG,Asia Pacific,Hong Kong,75,3.99
47.243.70.197,2053,2053,true,HKG,Asia Pacific,Hong Kong,77,3.99
8.217.145.40,8443,8443,true,HKG,Asia Pacific,Hong Kong,54,3.99
8.219.55.31,2082,2082,false,HKG,Asia Pacific,Hong Kong,97,3.99
47.91.18.207,2052,2052,false,LAX,North America,Los Angeles,179,3.98
47.245.114.163,8080,8080,false,SIN,Asia Pacific,Singapore,5,3.98
8.219.84.102,2095,2095,false,SIN,Asia Pacific,Singapore,9,3.98
47.245.56.121,8080,8080,false,HKG,Asia Pacific,Hong Kong,179,3.98
47.236.7.246,2083,2083,true,SIN,Asia Pacific,Singapore,63,3.98
8.209.214.157,2083,2083,true,NRT,Asia Pacific,Tokyo,87,3.97
8.217.85.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,3.97
8.209.240.227,2096,2096,true,HKG,Asia Pacific,Hong Kong,240,3.97
47.74.13.239,2096,2096,true,NRT,Asia Pacific,Tokyo,112,3.97
8.209.246.24,2096,2096,true,HKG,Asia Pacific,Hong Kong,170,3.97
47.74.45.143,8880,8880,false,HKG,Asia Pacific,Hong Kong,164,3.97
8.219.154.107,8880,8880,false,SIN,Asia Pacific,Singapore,37,3.96
8.222.164.209,2052,2052,false,SIN,Asia Pacific,Singapore,16,3.96
47.242.79.71,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,3.96
8.219.167.113,2086,2086,false,SIN,Asia Pacific,Singapore,24,3.96
8.209.214.222,2053,2053,true,LAX,North America,Los Angeles,244,3.96
47.74.42.17,2052,2052,false,SIN,Asia Pacific,Singapore,151,3.95
8.219.247.203,2086,2086,false,SIN,Asia Pacific,Singapore,27,3.95
47.245.118.197,2087,2087,true,SIN,Asia Pacific,Singapore,88,3.95
47.74.34.162,2083,2083,true,SIN,Asia Pacific,Singapore,259,3.95
47.245.107.174,80,80,false,SIN,Asia Pacific,Singapore,30,3.95
47.76.33.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,72,3.95
47.74.52.104,2082,2082,false,NRT,Asia Pacific,Tokyo,74,3.94
47.236.4.129,80,80,false,SIN,Asia Pacific,Singapore,11,3.94
47.245.58.175,2083,2083,true,NRT,Asia Pacific,Tokyo,145,3.94
47.74.52.188,8443,8443,true,NRT,Asia Pacific,Tokyo,77,3.94
8.219.126.240,2096,2096,true,SIN,Asia Pacific,Singapore,43,3.94
47.245.113.117,2083,2083,true,SIN,Asia Pacific,Singapore,67,3.94
8.219.185.191,2082,2082,false,SIN,Asia Pacific,Singapore,26,3.94
47.236.5.223,2086,2086,false,SIN,Asia Pacific,Singapore,20,3.94
8.218.11.90,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,3.94
47.74.3.2,2087,2087,true,HKG,Asia Pacific,Hong Kong,201,3.94
8.219.208.69,2082,2082,false,SIN,Asia Pacific,Singapore,11,3.93
47.245.115.6,8080,8080,false,SIN,Asia Pacific,Singapore,7,3.93
47.236.11.84,8880,8880,false,SIN,Asia Pacific,Singapore,11,3.93
47.74.42.17,2095,2095,false,LAX,North America,Los Angeles,174,3.93
8.219.53.222,8080,8080,false,SIN,Asia Pacific,Singapore,2,3.93
8.219.101.72,2096,2096,true,SIN,Asia Pacific,Singapore,126,3.93
8.217.221.165,8443,8443,true,HKG,Asia Pacific,Hong Kong,64,3.93
47.243.161.235,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,3.92
8.218.3.12,2082,2082,false,HKG,Asia Pacific,Hong Kong,78,3.92
8.222.167.8,8080,8080,false,SIN,Asia Pacific,Singapore,7,3.92
8.210.151.69,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,3.92
8.222.137.178,2083,2083,true,SIN,Asia Pacific,Singapore,95,3.92
47.245.56.121,2087,2087,true,HKG,Asia Pacific,Hong Kong,310,3.91
8.219.126.240,8080,8080,false,SIN,Asia Pacific,Singapore,46,3.91
47.236.7.246,8880,8880,false,SIN,Asia Pacific,Singapore,31,3.91
47.243.70.197,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,3.91
8.210.66.190,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,3.91
47.74.3.2,2083,2083,true,NRT,Asia Pacific,Tokyo,156,3.90
47.245.113.117,8080,8080,false,SIN,Asia Pacific,Singapore,10,3.90
47.245.114.163,2095,2095,false,SIN,Asia Pacific,Singapore,12,3.90
8.219.58.64,2086,2086,false,SIN,Asia Pacific,Singapore,10,3.90
47.236.113.184,443,443,true,SIN,Asia Pacific,Singapore,161,3.89
8.209.248.161,2086,2086,false,HKG,Asia Pacific,Hong Kong,175,3.89
8.219.50.180,8443,8443,true,SIN,Asia Pacific,Singapore,62,3.89
47.245.113.12,8880,8880,false,SIN,Asia Pacific,Singapore,4,3.89
8.219.159.232,80,80,false,SIN,Asia Pacific,Singapore,12,3.89
47.236.5.223,2052,2052,false,SIN,Asia Pacific,Singapore,12,3.89
47.76.33.40,2096,2096,true,HKG,Asia Pacific,Hong Kong,89,3.89
8.218.243.95,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,3.89
47.245.115.6,8443,8443,true,SIN,Asia Pacific,Singapore,49,3.88
8.222.129.32,80,80,false,SIN,Asia Pacific,Singapore,34,3.88
47.76.33.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,3.88
47.245.118.70,2095,2095,false,SIN,Asia Pacific,Singapore,9,3.87
8.219.77.222,2095,2095,false,SIN,Asia Pacific,Singapore,30,3.87
8.222.214.13,8880,8880,false,SIN,Asia Pacific,Singapore,15,3.87
8.218.8.142,8443,8443,true,HKG,Asia Pacific,Hong Kong,121,3.87
47.242.174.27,80,80,false,HKG,Asia Pacific,Hong Kong,74,3.87
47.74.41.136,2083,2083,true,NRT,Asia Pacific,Tokyo,119,3.87
8.219.121.24,2053,2053,true,SIN,Asia Pacific,Singapore,86,3.87
8.219.110.88,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,3.87
8.219.126.3,2053,2053,true,SIN,Asia Pacific,Singapore,92,3.87
47.236.11.84,80,80,false,SIN,Asia Pacific,Singapore,12,3.86
8.217.164.10,2083,2083,true,HKG,Asia Pacific,Hong Kong,103,3.86
8.209.214.222,2086,2086,false,SIN,Asia Pacific,Singapore,162,3.86
8.219.174.142,2095,2095,false,SIN,Asia Pacific,Singapore,12,3.86
47.242.234.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,3.86
47.74.43.24,2052,2052,false,NRT,Asia Pacific,Tokyo,74,3.86
8.222.137.166,8443,8443,true,SIN,Asia Pacific,Singapore,93,3.86
47.74.36.154,2083,2083,true,HKG,Asia Pacific,Hong Kong,203,3.86
47.242.176.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,33,3.85
47.74.15.117,2083,2083,true,HKG,Asia Pacific,Hong Kong,290,3.85
47.74.52.188,8080,8080,false,HKG,Asia Pacific,Hong Kong,173,3.85
47.236.15.73,2053,2053,true,SIN,Asia Pacific,Singapore,43,3.85
47.74.26.132,2095,2095,false,SIN,Asia Pacific,Singapore,165,3.85
47.245.7.212,2086,2086,false,HKG,Asia Pacific,Hong Kong,183,3.85
47.74.41.136,2052,2052,false,NRT,Asia Pacific,Tokyo,74,3.85
8.210.65.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,42,3.85
8.219.122.55,2052,2052,false,SIN,Asia Pacific,Singapore,33,3.85
47.243.86.79,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,3.84
47.245.2.231,2052,2052,false,NRT,Asia Pacific,Tokyo,76,3.84
47.74.43.95,2096,2096,true,HKG,Asia Pacific,Hong Kong,199,3.84
47.76.33.40,8443,8443,true,HKG,Asia Pacific,Hong Kong,114,3.84
47.242.79.71,80,80,false,HKG,Asia Pacific,Hong Kong,35,3.84
47.242.234.127,80,80,false,HKG,Asia Pacific,Hong Kong,63,3.84
47.236.11.84,2096,2096,true,SIN,Asia Pacific,Singapore,28,3.84
47.74.42.63,8443,8443,true,HKG,Asia Pacific,Hong Kong,179,3.84
8.222.211.16,80,80,false,SIN,Asia Pacific,Singapore,69,3.84
47.236.65.177,2083,2083,true,SIN,Asia Pacific,Singapore,43,3.84
8.222.164.209,8443,8443,true,SIN,Asia Pacific,Singapore,63,3.83
47.243.203.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,3.83
47.74.15.117,80,80,false,LAX,North America,Los Angeles,184,3.83
8.219.140.63,80,80,false,SIN,Asia Pacific,Singapore,47,3.83
8.219.173.239,80,80,false,SIN,Asia Pacific,Singapore,33,3.83
47.236.4.129,2083,2083,true,SIN,Asia Pacific,Singapore,34,3.82
47.74.12.139,8080,8080,false,LAX,North America,Los Angeles,184,3.82
8.210.174.156,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,3.81
47.236.114.167,2096,2096,true,SIN,Asia Pacific,Singapore,71,3.81
8.219.77.91,2095,2095,false,SIN,Asia Pacific,Singapore,35,3.81
47.236.7.246,8443,8443,true,SIN,Asia Pacific,Singapore,40,3.81
47.74.34.38,2082,2082,false,NRT,Asia Pacific,Tokyo,75,3.81
47.76.146.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,60,3.81
47.245.58.175,2086,2086,false,HKG,Asia Pacific,Hong Kong,181,3.80
8.217.193.25,2096,2096,true,HKG,Asia Pacific,Hong Kong,93,3.80
8.210.250.120,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,3.80
8.219.126.240,2082,2082,false,SIN,Asia Pacific,Singapore,22,3.80
47.236.4.129,8443,8443,true,SIN,Asia Pacific,Singapore,74,3.79
47.243.42.219,2086,2086,false,HKG,Asia Pacific,Hong Kong,55,3.79
8.219.140.229,8880,8880,false,SIN,Asia Pacific,Singapore,13,3.79
8.219.238.145,8443,8443,true,SIN,Asia Pacific,Singapore,77,3.78
47.236.147.146,8880,8880,false,SIN,Asia Pacific,Singapore,17,3.78
8.218.243.95,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,3.78
47.236.11.84,2087,2087,true,SIN,Asia Pacific,Singapore,47,3.78
8.209.222.31,8880,8880,false,NRT,Asia Pacific,Tokyo,78,3.78
